wavelength,window,geomag,period,lag_hours,spearman_r,n
256,5,quiet_kp4,2411,36,0.7750033513561821,139
256,5,quiet_kp4,2411,39,0.7816032887975334,139
256,5,quiet_kp4,2411,42,0.7866571339201929,139
256,5,quiet_kp4,2411,45,0.7838777425264756,139
256,5,quiet_kp4,2411,48,0.7757934560000365,138
256,5,quiet_kp4,2411,51,0.7730785744954916,137
256,5,quiet_kp4,2411,54,0.766208673250322,137
256,5,quiet_kp4,2411,57,0.759505748771528,136
256,5,quiet_kp4,2411,60,0.7538825480440933,135
256,5,quiet_kp4,2411,63,0.7485604558660334,134
256,5,quiet_kp4,2411,66,0.7357964109731587,133
256,5,quiet_kp4,2411,69,0.721475792186921,132
256,5,quiet_kp4,2411,72,0.7115731596647626,131
256,5,quiet_kp4,2411,75,0.7031394666047603,130
256,5,quiet_kp4,2411,78,0.6900436046511629,129
256,5,quiet_kp4,2411,81,0.6769593481047427,128
256,5,quiet_kp4,2411,84,0.6639131046119234,127
256,5,quiet_kp4,2411,87,0.6539932508436446,126
256,5,quiet_kp4,2411,90,0.6374254992319508,125
256,5,quiet_kp4,2411,93,0.6206199842643587,124
256,5,quiet_kp4,2411,96,0.6184044059795436,124
256,5,quiet_kp4,2411,99,0.5998218125960061,125
256,5,quiet_kp4,2411,102,0.5790401258851298,124
256,5,quiet_kp4,2411,105,0.5684343036978756,124
256,5,quiet_kp4,2411,108,0.5531077891424075,124
256,5,quiet_kp4,2411,111,0.5386850998463901,125
256,5,quiet_kp4,2411,114,0.5340562429696288,126
256,5,quiet_kp4,2411,117,0.5236747750281214,127
256,5,quiet_kp4,2411,120,0.5104147592016114,128
284,5,quiet_kp4,2411,0,0.7664518861014467,128
284,5,quiet_kp4,2411,3,0.7706115831842577,129
284,5,quiet_kp4,2411,6,0.7793660981305219,130
284,5,quiet_kp4,2411,9,0.7773394544386911,131
284,5,quiet_kp4,2411,12,0.7744726145690387,132
284,5,quiet_kp4,2411,15,0.7659022046296201,133
284,5,quiet_kp4,2411,18,0.7622863127969177,134
284,5,quiet_kp4,2411,21,0.7709003999609795,135
284,5,quiet_kp4,2411,24,0.7731405944372883,136
284,5,quiet_kp4,2411,27,0.7694102712490899,137
284,5,quiet_kp4,2411,30,0.7691448872003633,138
284,5,quiet_kp4,2411,33,0.7731399973189148,139
284,5,quiet_kp4,2411,36,0.7728629518745251,139
284,5,quiet_kp4,2411,39,0.7628044148532105,139
284,5,quiet_kp4,2411,42,0.7636981098351131,139
284,5,quiet_kp4,2411,45,0.7657536082934894,139
284,5,quiet_kp4,2411,48,0.7604186406507925,138
284,5,quiet_kp4,2411,51,0.7593947766348684,137
284,5,quiet_kp4,2411,54,0.7545830455317639,137
284,5,quiet_kp4,2411,57,0.751848671342016,136
284,5,quiet_kp4,2411,60,0.7418544532240758,135
284,5,quiet_kp4,2411,63,0.73414631105126,134
284,5,quiet_kp4,2411,66,0.7248038685587782,133
284,5,quiet_kp4,2411,69,0.715094467605516,132
284,5,quiet_kp4,2411,72,0.7141942027438211,131
284,5,quiet_kp4,2411,75,0.7076841142170451,130
284,5,quiet_kp4,2411,78,0.6939959749552774,129
284,5,quiet_kp4,2411,81,0.6838891686504303,128
284,5,quiet_kp4,2411,84,0.6728123828271465,127
284,5,quiet_kp4,2411,87,0.6607784026996626,126
284,5,quiet_kp4,2411,90,0.6445714285714285,125
284,5,quiet_kp4,2411,93,0.628720692368214,124
284,5,quiet_kp4,2411,96,0.6151691581431943,124
284,5,quiet_kp4,2411,99,0.5883993855606758,125
284,5,quiet_kp4,2411,102,0.5658410700236034,124
284,5,quiet_kp4,2411,105,0.5399213217938631,124
284,5,quiet_kp4,2411,108,0.520113296616837,124
284,5,quiet_kp4,2411,111,0.5052227342549922,125
284,5,quiet_kp4,2411,114,0.49503712035995506,126
284,5,quiet_kp4,2411,117,0.48383014623172105,127
284,5,quiet_kp4,2411,120,0.466518265885369,128
304,5,quiet_kp4,2411,0,0.7353449459805896,128
304,5,quiet_kp4,2411,3,0.7296008497316637,129
304,5,quiet_kp4,2411,6,0.7388357071651941,130
304,5,quiet_kp4,2411,9,0.7407302621043078,131
304,5,quiet_kp4,2411,12,0.7387726777039754,132
304,5,quiet_kp4,2411,15,0.730710766060334,133
304,5,quiet_kp4,2411,18,0.7332684946196336,134
304,5,quiet_kp4,2411,21,0.7402692420251684,135
304,5,quiet_kp4,2411,24,0.7357187157101283,136
304,5,quiet_kp4,2411,27,0.7222637071331229,137
304,5,quiet_kp4,2411,30,0.7209290644285585,138
304,5,quiet_kp4,2411,33,0.731596586085169,139
304,5,quiet_kp4,2411,36,0.7361723043925107,139
304,5,quiet_kp4,2411,39,0.7266544528352472,139
304,5,quiet_kp4,2411,42,0.7324768756423431,139
304,5,quiet_kp4,2411,45,0.7364136020376244,139
304,5,quiet_kp4,2411,48,0.7193536823984162,138
304,5,quiet_kp4,2411,51,0.7115481546474508,137
304,5,quiet_kp4,2411,54,0.7142177086639161,137
304,5,quiet_kp4,2411,57,0.7116072706454845,136
304,5,quiet_kp4,2411,60,0.702672909960004,135
304,5,quiet_kp4,2411,63,0.697751842292298,134
304,5,quiet_kp4,2411,66,0.69585599004295,133
304,5,quiet_kp4,2411,69,0.6841009532853646,132
304,5,quiet_kp4,2411,72,0.6688837879677575,131
304,5,quiet_kp4,2411,75,0.6582392221660817,130
304,5,quiet_kp4,2411,78,0.6538182021466906,129
304,5,quiet_kp4,2411,81,0.6464704266617836,128
304,5,quiet_kp4,2411,84,0.6319424915635545,127
304,5,quiet_kp4,2411,87,0.6181297337832772,126
304,5,quiet_kp4,2411,90,0.6072565284178187,125
304,5,quiet_kp4,2411,93,0.5964626278520848,124
304,5,quiet_kp4,2411,96,0.5815515342250196,124
304,5,quiet_kp4,2411,99,0.5582918586789554,125
304,5,quiet_kp4,2411,102,0.5473359559402045,124
304,5,quiet_kp4,2411,105,0.5380582218725413,124
304,5,quiet_kp4,2411,108,0.5100110149488591,124
304,5,quiet_kp4,2411,111,0.49353609831029177,125
304,5,quiet_kp4,2411,114,0.49752680914885644,126
304,5,quiet_kp4,2411,117,0.4927528590176228,127
304,5,quiet_kp4,2411,120,0.4739631019959714,128
1175,5,quiet_kp4,2411,0,0.7525922450100714,128
1175,5,quiet_kp4,2411,3,0.7310096153846155,129
1175,5,quiet_kp4,2411,6,0.7459257944257056,130
1175,5,quiet_kp4,2411,9,0.759419206747451,131
1175,5,quiet_kp4,2411,12,0.7518431749046453,132
1175,5,quiet_kp4,2411,15,0.7549198641107517,133
1175,5,quiet_kp4,2411,18,0.781034676242846,134
1175,5,quiet_kp4,2411,21,0.784435664813189,135
1175,5,quiet_kp4,2411,24,0.7569772434521254,136
1175,5,quiet_kp4,2411,27,0.7442408572441988,137
1175,5,quiet_kp4,2411,30,0.7609346353447232,138
1175,5,quiet_kp4,2411,33,0.7738415478797086,139
1175,5,quiet_kp4,2411,36,0.7594932749452611,139
1175,5,quiet_kp4,2411,39,0.7556235756736225,139
1175,5,quiet_kp4,2411,42,0.7688860092050582,139
1175,5,quiet_kp4,2411,45,0.7603378167031591,139
1175,5,quiet_kp4,2411,48,0.7158969745815532,138
1175,5,quiet_kp4,2411,51,0.7052616349618234,137
1175,5,quiet_kp4,2411,54,0.7314157970392219,137
1175,5,quiet_kp4,2411,57,0.7253375316063164,136
1175,5,quiet_kp4,2411,60,0.6913374304945861,135
1175,5,quiet_kp4,2411,63,0.6922954151548024,134
1175,5,quiet_kp4,2411,66,0.7129747707123983,133
1175,5,quiet_kp4,2411,69,0.6975784360276123,132
1175,5,quiet_kp4,2411,72,0.659979714941547,131
1175,5,quiet_kp4,2411,75,0.6606317169427413,130
1175,5,quiet_kp4,2411,78,0.6750950357781754,129
1175,5,quiet_kp4,2411,81,0.6496749679545871,128
1175,5,quiet_kp4,2411,84,0.615643747656543,127
1175,5,quiet_kp4,2411,87,0.619233595800525,126
1175,5,quiet_kp4,2411,90,0.617652841781874,125
1175,5,quiet_kp4,2411,93,0.5967206923682139,124
1175,5,quiet_kp4,2411,96,0.5802675059008655,124
1175,5,quiet_kp4,2411,99,0.5748079877112134,125
1175,5,quiet_kp4,2411,102,0.5766168371361132,124
1175,5,quiet_kp4,2411,105,0.5557199055861525,124
1175,5,quiet_kp4,2411,108,0.5240094413847363,124
1175,5,quiet_kp4,2411,111,0.5149308755760368,125
1175,5,quiet_kp4,2411,114,0.5363659542557181,126
1175,5,quiet_kp4,2411,117,0.5288303805774277,127
1175,5,quiet_kp4,2411,120,0.49371681010803886,128
1216,5,quiet_kp4,2411,0,0.7057773301593114,128
1216,5,quiet_kp4,2411,3,0.7277169051878356,129
1216,5,quiet_kp4,2411,6,0.7583252536563384,130
1216,5,quiet_kp4,2411,9,0.7418352639726685,131
1216,5,quiet_kp4,2411,12,0.7243925219015616,132
1216,5,quiet_kp4,2411,15,0.7456514420379307,133
1216,5,quiet_kp4,2411,18,0.7618374293943816,134
1216,5,quiet_kp4,2411,21,0.7385669690761878,135
1216,5,quiet_kp4,2411,24,0.7133963074280807,136
1216,5,quiet_kp4,2411,27,0.7255679802863703,137
1216,5,quiet_kp4,2411,30,0.7484685688453363,138
1216,5,quiet_kp4,2411,33,0.7350998704142275,139
1216,5,quiet_kp4,2411,36,0.7139282362929531,139
1216,5,quiet_kp4,2411,39,0.7339648777872111,139
1216,5,quiet_kp4,2411,42,0.7581795433218642,139
1216,5,quiet_kp4,2411,45,0.732092586800125,139
1216,5,quiet_kp4,2411,48,0.6980472112313322,138
1216,5,quiet_kp4,2411,51,0.7175406500270689,137
1216,5,quiet_kp4,2411,54,0.740875912408759,137
1216,5,quiet_kp4,2411,57,0.7128428987166643,136
1216,5,quiet_kp4,2411,60,0.6835138035313629,135
1216,5,quiet_kp4,2411,63,0.7085100811730821,134
1216,5,quiet_kp4,2411,66,0.7246151334918027,133
1216,5,quiet_kp4,2411,69,0.6851862480629052,132
1216,5,quiet_kp4,2411,72,0.6478407089094111,131
1216,5,quiet_kp4,2411,75,0.6638817954635459,130
1216,5,quiet_kp4,2411,78,0.6804897137745977,129
1216,5,quiet_kp4,2411,81,0.6449539919428675,128
1216,5,quiet_kp4,2411,84,0.611864923134608,127
1216,5,quiet_kp4,2411,87,0.6284664416947883,126
1216,5,quiet_kp4,2411,90,0.6346728110599077,125
1216,5,quiet_kp4,2411,93,0.595285601888277,124
1216,5,quiet_kp4,2411,96,0.5579480723839496,124
1216,5,quiet_kp4,2411,99,0.5563809523809523,125
1216,5,quiet_kp4,2411,102,0.5618127458693941,124
1216,5,quiet_kp4,2411,105,0.5277608182533438,124
1216,5,quiet_kp4,2411,108,0.489705743509048,124
1216,5,quiet_kp4,2411,111,0.4999877112135176,125
1216,5,quiet_kp4,2411,114,0.5156805399325084,126
1216,5,quiet_kp4,2411,117,0.4826467004124484,127
1216,5,quiet_kp4,2411,120,0.4440921992309101,128
1335,5,quiet_kp4,2411,0,0.7529298663248488,128
1335,5,quiet_kp4,2411,3,0.7518504025044724,129
1335,5,quiet_kp4,2411,6,0.7564735282470059,130
1335,5,quiet_kp4,2411,9,0.7590562109646078,131
1335,5,quiet_kp4,2411,12,0.7634266095495503,132
1335,5,quiet_kp4,2411,15,0.7625100743718182,133
1335,5,quiet_kp4,2411,18,0.7674384967393609,134
1335,5,quiet_kp4,2411,21,0.772758755243391,135
1335,5,quiet_kp4,2411,24,0.76388054005057,136
1335,5,quiet_kp4,2411,27,0.7454496238355703,137
1335,5,quiet_kp4,2411,30,0.7394911744358875,138
1335,5,quiet_kp4,2411,33,0.7491398185799186,139
1335,5,quiet_kp4,2411,36,0.7517583448768934,139
1335,5,quiet_kp4,2411,39,0.7429197015058759,139
1335,5,quiet_kp4,2411,42,0.7463872380356582,139
1335,5,quiet_kp4,2411,45,0.7473881764153893,139
1335,5,quiet_kp4,2411,48,0.733449926824646,138
1335,5,quiet_kp4,2411,51,0.7220163533518771,137
1335,5,quiet_kp4,2411,54,0.7195054791196072,137
1335,5,quiet_kp4,2411,57,0.7201898764371928,136
1335,5,quiet_kp4,2411,60,0.7166374012291485,135
1335,5,quiet_kp4,2411,63,0.7065000810483921,134
1335,5,quiet_kp4,2411,66,0.6946470654247558,133
1335,5,quiet_kp4,2411,69,0.684309663819507,132
1335,5,quiet_kp4,2411,72,0.6676453317674691,131
1335,5,quiet_kp4,2411,75,0.6544975351295251,130
1335,5,quiet_kp4,2411,78,0.6438059033989268,129
1335,5,quiet_kp4,2411,81,0.6284963834462552,128
1335,5,quiet_kp4,2411,84,0.6047232377202849,127
1335,5,quiet_kp4,2411,87,0.5841919760029997,126
1335,5,quiet_kp4,2411,90,0.5729093701996927,125
1335,5,quiet_kp4,2411,93,0.5656333595594021,124
1335,5,quiet_kp4,2411,96,0.5502942564909519,124
1335,5,quiet_kp4,2411,99,0.5210384024577572,125
1335,5,quiet_kp4,2411,102,0.5106593233674271,124
1335,5,quiet_kp4,2411,105,0.4993611329661683,124
1335,5,quiet_kp4,2411,108,0.47408339889850504,124
1335,5,quiet_kp4,2411,111,0.462537634408602,125
1335,5,quiet_kp4,2411,114,0.47432770903637045,126
1335,5,quiet_kp4,2411,117,0.4673380671166104,127
1335,5,quiet_kp4,2411,120,0.45117652444607215,128
1405,5,quiet_kp4,2411,0,0.7496852682658854,128
1405,5,quiet_kp4,2411,3,0.7377962880143114,129
1405,5,quiet_kp4,2411,6,0.7331002744814213,130
1405,5,quiet_kp4,2411,9,0.7418833075321625,131
1405,5,quiet_kp4,2411,12,0.7603846535144245,132
1405,5,quiet_kp4,2411,15,0.7662490690770345,133
1405,5,quiet_kp4,2411,18,0.7598224416763301,134
1405,5,quiet_kp4,2411,21,0.7696517412935325,135
1405,5,quiet_kp4,2411,24,0.762740327274462,136
1405,5,quiet_kp4,2411,27,0.734496051673605,137
1405,5,quiet_kp4,2411,30,0.7311895960857463,138
1405,5,quiet_kp4,2411,33,0.7553375932794136,139
1405,5,quiet_kp4,2411,36,0.7667992314223155,139
1405,5,quiet_kp4,2411,39,0.7554939899012466,139
1405,5,quiet_kp4,2411,42,0.7533580588944991,139
1405,5,quiet_kp4,2411,45,0.7598865007372982,139
1405,5,quiet_kp4,2411,48,0.7507380322336861,138
1405,5,quiet_kp4,2411,51,0.7421920212070864,137
1405,5,quiet_kp4,2411,54,0.7465603823249388,137
1405,5,quiet_kp4,2411,57,0.7442106769715184,136
1405,5,quiet_kp4,2411,60,0.7370695541898352,135
1405,5,quiet_kp4,2411,63,0.732804648437013,134
1405,5,quiet_kp4,2411,66,0.7239928178655594,133
1405,5,quiet_kp4,2411,69,0.716117149222814,132
1405,5,quiet_kp4,2411,72,0.7031388458869374,131
1405,5,quiet_kp4,2411,75,0.6946728755001433,130
1405,5,quiet_kp4,2411,78,0.6839389534883722,129
1405,5,quiet_kp4,2411,81,0.6682155282915216,128
1405,5,quiet_kp4,2411,84,0.6540705849268841,127
1405,5,quiet_kp4,2411,87,0.6545271841019873,126
1405,5,quiet_kp4,2411,90,0.6434654377880183,125
1405,5,quiet_kp4,2411,93,0.6281038552321007,124
1405,5,quiet_kp4,2411,96,0.6223509047993705,124
1405,5,quiet_kp4,2411,99,0.6057081413210444,125
1405,5,quiet_kp4,2411,102,0.5954996066089693,124
1405,5,quiet_kp4,2411,105,0.5838552321007081,124
1405,5,quiet_kp4,2411,108,0.5650102281667977,124
1405,5,quiet_kp4,2411,111,0.556294930875576,125
1405,5,quiet_kp4,2411,114,0.5653843269591302,126
1405,5,quiet_kp4,2411,117,0.5508295838020247,127
1405,5,quiet_kp4,2411,120,0.545132530672038,128
256,5,quiet_kp3,2411,0,0.5382663847780126,44
256,5,quiet_kp3,2411,3,0.5906976744186045,44
256,5,quiet_kp3,2411,6,0.5823819591261451,44
256,5,quiet_kp3,2411,9,0.5454545454545454,44
256,5,quiet_kp3,2411,12,0.5610993657505284,44
256,5,quiet_kp3,2411,15,0.5829457364341085,44
256,5,quiet_kp3,2411,18,0.5812544045102184,44
256,5,quiet_kp3,2411,21,0.5618040873854827,44
256,5,quiet_kp3,2411,24,0.5906455862977601,45
256,5,quiet_kp3,2411,27,0.6322793148880105,45
256,5,quiet_kp3,2411,30,0.578129117259552,45
256,5,quiet_kp3,2411,33,0.5496706192358366,45
256,5,quiet_kp3,2411,36,0.6109354413702239,45
256,5,quiet_kp3,2411,39,0.6500658761528326,45
256,5,quiet_kp3,2411,42,0.6487483530961792,45
256,5,quiet_kp3,2411,45,0.6395256916996047,45
256,5,quiet_kp3,2411,48,0.6467720685111988,45
256,5,quiet_kp3,2411,51,0.6428194993412385,45
256,5,quiet_kp3,2411,54,0.6355731225296442,45
256,5,quiet_kp3,2411,57,0.6227931488801054,45
256,5,quiet_kp3,2411,60,0.620026350461133,45
256,5,quiet_kp3,2411,63,0.6325581395348836,44
256,5,quiet_kp3,2411,66,0.6055572334642102,43
256,5,quiet_kp3,2411,69,0.5869054371606839,42
256,5,quiet_kp3,2411,72,0.5564459930313591,41
256,5,quiet_kp3,2411,75,0.4891181988742965,40
256,5,quiet_kp3,2411,78,0.458502024291498,39
256,5,quiet_kp3,2411,81,0.4539884013568224,38
256,5,quiet_kp3,2411,84,0.44713134186818393,37
256,5,quiet_kp3,2411,87,0.4365508365508366,36
256,5,quiet_kp3,2411,90,0.40420168067226886,35
256,5,quiet_kp3,2411,93,0.38212375859434683,34
256,5,quiet_kp3,2411,96,0.3355614973262032,33
256,5,quiet_kp3,2411,99,0.2914222873900293,32
256,5,quiet_kp3,2411,102,0.2564516129032258,31
256,5,quiet_kp3,2411,105,0.11813125695216908,30
256,5,quiet_kp3,2411,108,0.014285714285714282,29
256,5,quiet_kp3,2411,111,0.04334975369458127,29
256,5,quiet_kp3,2411,114,0.10935960591133002,29
256,5,quiet_kp3,2411,117,0.112807881773399,29
256,5,quiet_kp3,2411,120,0.1133004926108374,29
284,5,quiet_kp3,2411,0,0.6272022551092318,44
284,5,quiet_kp3,2411,3,0.6527131782945736,44
284,5,quiet_kp3,2411,6,0.6319943622269203,44
284,5,quiet_kp3,2411,9,0.5854827343199437,44
284,5,quiet_kp3,2411,12,0.6150810429880197,44
284,5,quiet_kp3,2411,15,0.6248062015503875,44
284,5,quiet_kp3,2411,18,0.5884425651867511,44
284,5,quiet_kp3,2411,21,0.586046511627907,44
284,5,quiet_kp3,2411,24,0.5869565217391304,45
284,5,quiet_kp3,2411,27,0.5939393939393939,45
284,5,quiet_kp3,2411,30,0.6164690382081686,45
284,5,quiet_kp3,2411,33,0.606455862977602,45
284,5,quiet_kp3,2411,36,0.5856389986824769,45
284,5,quiet_kp3,2411,39,0.5861660079051383,45
284,5,quiet_kp3,2411,42,0.5988142292490118,45
284,5,quiet_kp3,2411,45,0.5931488801054018,45
284,5,quiet_kp3,2411,48,0.5952569169960473,45
284,5,quiet_kp3,2411,51,0.583399209486166,45
284,5,quiet_kp3,2411,54,0.6129117259552042,45
284,5,quiet_kp3,2411,57,0.6591567852437417,45
284,5,quiet_kp3,2411,60,0.6159420289855072,45
284,5,quiet_kp3,2411,63,0.5856236786469344,44
284,5,quiet_kp3,2411,66,0.5931742675928722,43
284,5,quiet_kp3,2411,69,0.6019771493395997,42
284,5,quiet_kp3,2411,72,0.593205574912892,41
284,5,quiet_kp3,2411,75,0.5457786116322703,40
284,5,quiet_kp3,2411,78,0.5645748987854252,39
284,5,quiet_kp3,2411,81,0.5710690447532553,38
284,5,quiet_kp3,2411,84,0.5500237079184447,37
284,5,quiet_kp3,2411,87,0.5449163449163449,36
284,5,quiet_kp3,2411,90,0.5380952380952382,35
284,5,quiet_kp3,2411,93,0.5312452253628723,34
284,5,quiet_kp3,2411,96,0.4729278074866311,33
284,5,quiet_kp3,2411,99,0.3658357771260997,32
284,5,quiet_kp3,2411,102,0.2346774193548387,31
284,5,quiet_kp3,2411,105,-0.0002224694104560623,30
284,5,quiet_kp3,2411,108,-0.24975369458128074,29
284,5,quiet_kp3,2411,111,-0.2068965517241379,29
284,5,quiet_kp3,2411,114,-0.14532019704433494,29
284,5,quiet_kp3,2411,117,-0.12709359605911327,29
284,5,quiet_kp3,2411,120,-0.17290640394088666,29
304,5,quiet_kp3,2411,0,0.5695560253699788,44
304,5,quiet_kp3,2411,3,0.5847780126849894,44
304,5,quiet_kp3,2411,6,0.5736434108527131,44
304,5,quiet_kp3,2411,9,0.5630725863284002,44
304,5,quiet_kp3,2411,12,0.5575757575757575,44
304,5,quiet_kp3,2411,15,0.537984496124031,44
304,5,quiet_kp3,2411,18,0.5618040873854827,44
304,5,quiet_kp3,2411,21,0.6002818886539817,44
304,5,quiet_kp3,2411,24,0.606060606060606,45
304,5,quiet_kp3,2411,27,0.5795783926218708,45
304,5,quiet_kp3,2411,30,0.591699604743083,45
304,5,quiet_kp3,2411,33,0.6301712779973648,45
304,5,quiet_kp3,2411,36,0.6420289855072462,45
304,5,quiet_kp3,2411,39,0.6293807641633729,45
304,5,quiet_kp3,2411,42,0.63965744400527,45
304,5,quiet_kp3,2411,45,0.6447957839262187,45
304,5,quiet_kp3,2411,48,0.6154150197628457,45
304,5,quiet_kp3,2411,51,0.5754940711462451,45
304,5,quiet_kp3,2411,54,0.5611330698287219,45
304,5,quiet_kp3,2411,57,0.5866930171277996,45
304,5,quiet_kp3,2411,60,0.61133069828722,45
304,5,quiet_kp3,2411,63,0.5881606765327696,44
304,5,quiet_kp3,2411,66,0.5545152521896708,43
304,5,quiet_kp3,2411,69,0.5455797747346244,42
304,5,quiet_kp3,2411,72,0.5252613240418119,41
304,5,quiet_kp3,2411,75,0.4883677298311445,40
304,5,quiet_kp3,2411,78,0.49817813765182184,39
304,5,quiet_kp3,2411,81,0.5159207790786737,38
304,5,quiet_kp3,2411,84,0.4983404457088667,37
304,5,quiet_kp3,2411,87,0.4738738738738739,36
304,5,quiet_kp3,2411,90,0.45826330532212883,35
304,5,quiet_kp3,2411,93,0.4912146676852559,34
304,5,quiet_kp3,2411,96,0.38168449197860965,33
304,5,quiet_kp3,2411,99,0.2752932551319648,32
304,5,quiet_kp3,2411,102,0.2794354838709678,31
304,5,quiet_kp3,2411,105,0.24983314794215797,30
304,5,quiet_kp3,2411,108,0.03793103448275861,29
304,5,quiet_kp3,2411,111,0.025615763546798023,29
304,5,quiet_kp3,2411,114,0.11034482758620688,29
304,5,quiet_kp3,2411,117,0.017241379310344827,29
304,5,quiet_kp3,2411,120,-0.09999999999999998,29
1175,5,quiet_kp3,2411,0,0.5575757575757575,44
1175,5,quiet_kp3,2411,3,0.574630021141649,44
1175,5,quiet_kp3,2411,6,0.6166314305849189,44
1175,5,quiet_kp3,2411,9,0.5489781536293163,44
1175,5,quiet_kp3,2411,12,0.5399577167019027,44
1175,5,quiet_kp3,2411,15,0.631430584918957,44
1175,5,quiet_kp3,2411,18,0.7079633544749823,44
1175,5,quiet_kp3,2411,21,0.6765327695560254,44
1175,5,quiet_kp3,2411,24,0.6802371541501975,45
1175,5,quiet_kp3,2411,27,0.6870882740447957,45
1175,5,quiet_kp3,2411,30,0.67364953886693,45
1175,5,quiet_kp3,2411,33,0.6899868247694334,45
1175,5,quiet_kp3,2411,36,0.6928853754940711,45
1175,5,quiet_kp3,2411,39,0.6656126482213439,45
1175,5,quiet_kp3,2411,42,0.6465085638998682,45
1175,5,quiet_kp3,2411,45,0.6470355731225296,45
1175,5,quiet_kp3,2411,48,0.6025032938076416,45
1175,5,quiet_kp3,2411,51,0.5425559947299078,45
1175,5,quiet_kp3,2411,54,0.5654808959156784,45
1175,5,quiet_kp3,2411,57,0.6002635046113306,45
1175,5,quiet_kp3,2411,60,0.5853754940711462,45
1175,5,quiet_kp3,2411,63,0.5799859055673009,44
1175,5,quiet_kp3,2411,66,0.573542736333434,43
1175,5,quiet_kp3,2411,69,0.5776679361478,42
1175,5,quiet_kp3,2411,72,0.5127177700348433,41
1175,5,quiet_kp3,2411,75,0.46979362101313327,40
1175,5,quiet_kp3,2411,78,0.48097165991902835,39
1175,5,quiet_kp3,2411,81,0.501477185687712,38
1175,5,quiet_kp3,2411,84,0.453058321479374,37
1175,5,quiet_kp3,2411,87,0.4960102960102961,36
1175,5,quiet_kp3,2411,90,0.4557422969187675,35
1175,5,quiet_kp3,2411,93,0.4194041252864782,34
1175,5,quiet_kp3,2411,96,0.3218582887700535,33
1175,5,quiet_kp3,2411,99,0.29838709677419356,32
1175,5,quiet_kp3,2411,102,0.30685483870967745,31
1175,5,quiet_kp3,2411,105,0.2796440489432703,30
1175,5,quiet_kp3,2411,108,0.10640394088669947,29
1175,5,quiet_kp3,2411,111,-0.009359605911330046,29
1175,5,quiet_kp3,2411,114,0.08866995073891623,29
1175,5,quiet_kp3,2411,117,0.13004926108374382,29
1175,5,quiet_kp3,2411,120,-0.07241379310344825,29
1216,5,quiet_kp3,2411,0,0.49978858350951366,44
